ffa .fem-flight-attendants-light-168.jpg
 	Label 	 Score
9	Blazer 	 78.23678255081177 
	Object 	 Score
0	Outerwear 	 92.4857497215271 
1	Person 	 91.53435826301575 
2	Hat 	 90.2745246887207 
3	Scarf 	 88.9653742313385 
4	Miniskirt 	 82.99528956413269 
5	Luggage & bags 	 54.08632755279541 


ffa .fem-flight-attendants-light-136.jpg
 	Label 	 Score
0	Apron 	 87.65743374824524 
1	Gesture 	 85.2604866027832 
2	Health care 	 83.45025777816772 
3	Nurse 	 79.47110533714294 
4	Health care provider 	 79.26092147827148 
5	Medical assistant 	 79.0860652923584 
6	Medical procedure 	 78.5376787185669 
7	Medical 	 78.20151448249817 
8	Service 	 76.98915600776672 
9	Cooking 	 75.98668932914734 
	Object 	 Score
0	Person 	 89.42939639091492 
1	Person 	 83.57852697372437 
2	Scarf 	 79.87445592880249 
3	Glasses 	 67.72693991661072 
4	Clothing 	 67.15137958526611 


ffa .fem-flight-attendants-light-99.jpg
 	Label 	 Score
0	Smile 	 95.11447548866272 
1	Automotive design 	 89.72013592720032 
2	Vehicle 	 87.28063106536865 
3	Aircraft cabin 	 86.35852932929993 
4	Flight attendant 	 86.15280389785767 
5	Airplane 	 84.55939292907715 
6	Collar 	 83.92425775527954 
7	Travel 	 82.3861837387085 
8	Air travel 	 81.13061189651489 
9	Airliner 	 77.82331109046936 
	Object 	 Score
0	Person 	 89.88182544708252 
1	Scarf 	 84.17103290557861 
2	Outerwear 	 70.15153765678406 


ffa .fem-flight-attendants-light-526.jpg
 	Label 	 Score
0	Dress shirt 	 87.98713088035583 
1	Sleeve 	 87.23818063735962 
2	Smile 	 86.46155595779419 
3	Automotive design 	 85.09147763252258 
4	Collar 	 84.11245942115784 
5	Vehicle 	 81.317538022995 
6	Travel 	 79.77231740951538 
7	Blazer 	 78.1521737575531 
8	Tie 	 78.10695171356201 
9	Air travel 	 76.17013454437256 
	Object 	 Score
0	Tie 	 94.12618279457092 
1	Person 	 92.10660457611084 
2	Top 	 68.87810230255127 
3	Outerwear 	 62.45536804199219 
4	Couch 	 54.034578800201416 
5	Luggage & bags 	 51.2206494808197 


ffa .fem-flight-attendants-light-85.jpg
 	Label 	 Score
0	Hand 	 95.74428796768188 
1	Gesture 	 85.2604866027832 
2	Finger 	 83.73902440071106 
3	Happy 	 80.6652307510376 
4	Flash photography 	 79.63126301765442 
5	Wrist 	 78.93497943878174 
6	Smile 	 78.79056334495544 
7	Thumb 	 77.45686173439026 
8	Eyewear 	 72.42662310600281 
9	Strap 	 69.6448266506195 
	Object 	 Score
0	Belt 	 89.36644792556763 
1	Person 	 80.90512156486511 


ffa .fem-flight-attendants-light-106.jpg
 	Label 	 Score
0	Tie 	 90.83144068717957 
1	Smile 	 88.22669386863708 
2	Coat 	 86.85154914855957 
3	Gesture 	 85.2604866027832 
4	Tableware 	 79.75688576698303 
5	People 	 77.91610360145569 
6	Suit 	 76.91611647605896 
7	Dress shirt 	 74.79944229125977 
8	Event 	 74.7346580028534 
9	White-collar worker 	 74.07511472702026 
	Object 	 Score
0	Person 	 90.9287691116333 
1	Tie 	 87.79829144477844 
2	Person 	 82.42958784103394 
3	Top 	 59.72077250480652 
4	Packaged goods 	 58.65190029144287 
5	Shirt 	 58.11946392059326 


ffa .fem-flight-attendants-light-163.jpg
 	Label 	 Score
0	Automotive design 	 87.72035837173462 
1	Air travel 	 84.78716611862183 
2	Flash photography 	 84.65203642845154 
3	Vehicle 	 80.51087856292725 
4	Collar 	 80.03687262535095 
5	Airplane 	 78.13817858695984 
6	Blazer 	 77.59007811546326 
7	Aircraft cabin 	 77.06106305122375 
8	Aircraft 	 73.47221374511719 
9	Aerospace engineering 	 73.03209900856018 
	Object 	 Score
0	Outerwear 	 87.84025311470032 
1	Person 	 87.5935435295105 
2	Hat 	 78.6222517490387 
3	Hat 	 74.0492045879364 
4	Necklace 	 71.86800837516785 


ffa .fem-flight-attendants-light-126.jpg
 	Label 	 Score
0	Joint 	 97.76948690414429 
1	Shoulder 	 95.1367437839508 
2	Leg 	 90.98420143127441 
3	Automotive design 	 90.52537679672241 
4	Dress 	 88.16754221916199 
5	Sleeve 	 87.24504113197327 
6	Standing 	 86.42165660858154 
7	Waist 	 86.01529598236084 
8	Coat 	 85.79890727996826 
9	Gesture 	 85.2604866027832 
	Object 	 Score
0	Luggage & bags 	 92.2512412071228 
1	Person 	 92.2110378742218 
2	Skirt 	 83.34256410598755 
3	Outerwear 	 77.76287794113159 
4	Scarf 	 69.3487823009491 


ffa .fem-flight-attendants-light-114.jpg
 	Label 	 Score
0	Automotive design 	 86.97692155838013 
1	Interior design 	 84.69222784042358 
2	Comfort 	 83.73458981513977 
3	Air travel 	 82.92660117149353 
4	Travel 	 81.93592429161072 
5	Leisure 	 81.40918612480164 
6	Passenger 	 80.74201941490173 
7	Shorts 	 79.6794056892395 
8	Fun 	 79.40210103988647 
9	Aircraft cabin 	 76.32262110710144 
	Object 	 Score
0	Person 	 86.3960862159729 
1	Person 	 85.81218123435974 
2	Person 	 83.76668095588684 
3	Person 	 83.74435901641846 
4	Shoe 	 81.91564679145813 
5	Top 	 78.35783362388611 
6	Person 	 72.11596965789795 
7	Pants 	 70.33059000968933 
8	Person 	 70.1327919960022 
9	Person 	 69.8570728302002 


ffa .fem-flight-attendants-light-89.jpg
 	Label 	 Score
0	Outerwear 	 95.143061876297 
1	Vision care 	 92.78051257133484 
2	Sleeve 	 87.20276355743408 
3	Gesture 	 85.2604866027832 
4	Glove 	 83.13912749290466 
5	Hearing 	 80.18928170204163 
6	Eyelash 	 76.67757272720337 
7	Personal protective equipment 	 76.50941014289856 
8	Eyewear 	 74.96753334999084 
9	Fun 	 72.05488681793213 
	Object 	 Score
0	Watch 	 84.0566635131836 
1	Person 	 74.18665885925293 
2	Packaged goods 	 52.416688203811646 


ffa .fem-flight-attendants-light-125.jpg
 	Label 	 Score
0	Smile 	 95.17967700958252 
1	Aircraft cabin 	 85.9928846359253 
2	Flight attendant 	 85.76629161834717 
3	Automotive design 	 85.30005812644958 
4	Gesture 	 85.2604866027832 
5	Air travel 	 84.26787853240967 
6	Travel 	 83.18488597869873 
7	Airliner 	 76.81518197059631 
8	Aviation 	 75.93648433685303 
9	Service 	 75.00156760215759 
	Object 	 Score
0	Person 	 90.47074913978577 
1	Outerwear 	 89.16259407997131 
2	Luggage & bags 	 76.26574635505676 


ffa .fem-flight-attendants-light-162.jpg
 	Label 	 Score
0	Smile 	 96.5025246143341 
1	Sleeve 	 87.23799586296082 
2	Standing 	 86.42165660858154 
3	Dress 	 84.42736268043518 
4	Building 	 81.88872337341309 
5	Fashion design 	 78.39137315750122 
6	Happy 	 77.79201865196228 
7	Electric blue 	 74.5127260684967 
8	Event 	 73.61173033714294 
9	Formal wear 	 73.43932390213013 
	Object 	 Score
0	Person 	 90.77149033546448 
1	Outerwear 	 85.60607433319092 


ffa .fem-flight-attendants-light-518.jpg
 	Label 	 Score
0	Clothing 	 98.64809513092041 
1	Chin 	 96.77352905273438 
2	Eyebrow 	 94.43495273590088 
3	Facial expression 	 93.25471520423889 
4	Smile 	 92.01381206512451 
5	Gesture 	 85.2604866027832 
6	Collar 	 83.16771388053894 
7	White-collar worker 	 71.39527201652527 
8	Electric blue 	 70.41503190994263 
9	Event 	 69.04486417770386 
	Object 	 Score
0	Scarf 	 86.58261895179749 
1	Person 	 84.61165428161621 
2	Outerwear 	 68.1203305721283 
3	Coat 	 66.72191023826599 


ffa .fem-flight-attendants-light-521.jpg
 	Label 	 Score
0	Blue 	 89.38326835632324 
1	Automotive design 	 86.48489713668823 
2	Tie 	 86.02802753448486 
3	Gesture 	 85.2604866027832 
4	Air travel 	 80.97278475761414 
5	Leisure 	 78.26988101005554 
6	Happy 	 76.80865526199341 
7	Fun 	 75.39265155792236 
8	Travel 	 74.65270757675171 
9	Event 	 73.76847863197327 
	Object 	 Score
0	Person 	 89.18997645378113 
1	Person 	 88.72553706169128 
2	Person 	 86.73431873321533 
3	Clothing 	 52.749794721603394 


ffa .fem-flight-attendants-light-101.jpg
 	Label 	 Score
0	Smile 	 91.46159291267395 
1	Automotive design 	 84.48402285575867 
2	Motor vehicle 	 83.75258445739746 
3	Air travel 	 80.41301965713501 
4	Passenger 	 77.903813123703 
5	Leisure 	 75.55938363075256 
6	Event 	 74.40625429153442 
7	Comfort 	 72.59870767593384 
8	Chair 	 71.99170589447021 
9	White-collar worker 	 71.59270644187927 
	Object 	 Score
0	Person 	 87.03746199607849 
1	Person 	 86.72381043434143 
2	Person 	 84.34881567955017 
3	Top 	 78.16960215568542 
4	Pants 	 72.67391681671143 
5	Pants 	 67.48751401901245 
6	Top 	 65.58859944343567 
7	Shoe 	 50.49939155578613 


ffa .fem-flight-attendants-light-167.jpg
 	Label 	 Score
0	Flash photography 	 87.73985505104065 
1	Sleeve 	 87.24450469017029 
2	Headgear 	 82.19727873802185 
3	Happy 	 79.9336850643158 
4	Travel 	 78.6754310131073 
5	Fashion design 	 77.57031321525574 
6	Formal wear 	 76.38779878616333 
7	White-collar worker 	 74.51958060264587 
8	Hat 	 72.66572713851929 
9	Mortarboard 	 71.65065407752991 
	Object 	 Score
0	Scarf 	 91.12398624420166 
1	Person 	 86.89306974411011 
2	Top 	 82.19779133796692 
3	Hat 	 82.0317804813385 


ffa .fem-flight-attendants-light-514.jpg
 	Label 	 Score
0	Glove 	 88.00476789474487 
1	Automotive design 	 87.52044439315796 
2	Gesture 	 85.2604866027832 
3	Workwear 	 82.56103992462158 
4	Health care 	 77.36073732376099 
5	Service 	 75.90448260307312 
6	Engineering 	 75.71949362754822 
7	Health care provider 	 74.78851675987244 
8	Medical procedure 	 73.5704779624939 
9	Event 	 73.253732919693 
	Object 	 Score
0	Person 	 78.25324535369873 
1	Person 	 78.05696725845337 
2	Top 	 65.38789868354797 


ffa .fem-flight-attendants-light-169.jpg
 	Label 	 Score
0	Joint 	 97.57263660430908 
1	Shoulder 	 94.13949251174927 
2	Couch 	 89.7645890712738 
3	Comfort 	 89.23654556274414 
4	Automotive design 	 87.97905445098877 
5	Flash photography 	 84.9241316318512 
6	Thigh 	 82.46859908103943 
7	Knee 	 80.17717003822327 
8	Bag 	 75.73482990264893 
9	Flooring 	 74.00383353233337 
	Object 	 Score
0	Person 	 91.7542815208435 
1	Scarf 	 91.42992496490479 
2	Luggage & bags 	 88.26621174812317 
3	Shoe 	 84.44910645484924 
4	Outerwear 	 80.33194541931152 
5	Shoe 	 78.4986674785614 
6	Shoe 	 65.40179252624512 


ffa .fem-flight-attendants-light-195.jpg
 	Label 	 Score
0	Comfort 	 86.99039220809937 
1	Event 	 74.00100827217102 
2	White-collar worker 	 73.12610149383545 
3	Service 	 70.9074079990387 
4	Air travel 	 69.63120102882385 
5	Aircraft cabin 	 65.94740152359009 
6	Job 	 64.69086408615112 
7	Conversation 	 64.40192461013794 
8	Room 	 64.39603567123413 
9	Automotive design 	 62.53036856651306 
	Object 	 Score
0	Person 	 89.7334635257721 
1	Person 	 87.73416876792908 
2	Top 	 86.47474646568298 
3	Person 	 77.4175763130188 
4	Person 	 77.10787653923035 
5	Top 	 71.47144675254822 
6	Person 	 65.97681045532227 
7	Top 	 62.38677501678467 
8	Pants 	 57.77735114097595 
9	Pants 	 55.76905012130737 


ffa .fem-flight-attendants-light-120.jpg
 	Label 	 Score
0	Smile 	 96.45175337791443 
1	Hairstyle 	 95.09009122848511 
2	Neck 	 87.51289248466492 
3	Sleeve 	 87.24504709243774 
4	Standing 	 86.42165660858154 
5	Gesture 	 85.2604866027832 
6	Happy 	 79.820716381073 
7	Sportswear 	 78.34797501564026 
8	Blazer 	 77.73972153663635 
9	Fashion design 	 72.70056009292603 
	Object 	 Score
0	Person 	 90.8382773399353 
1	Scarf 	 82.00637698173523 
2	Outerwear 	 80.8703064918518 


ffa .fem-flight-attendants-light-134.jpg
 	Label 	 Score
0	Automotive design 	 87.2968077659607 
1	Sleeve 	 87.10232973098755 
2	Gesture 	 85.2604866027832 
3	Collar 	 83.9620590209961 
4	Blazer 	 78.10162305831909 
5	Eyewear 	 77.43128538131714 
6	Fashion design 	 74.18211102485657 
7	Chair 	 71.72288298606873 
8	White-collar worker 	 68.91685724258423 
9	Formal wear 	 66.57275557518005 
	Object 	 Score
0	Person 	 90.24174809455872 
1	Hat 	 66.79060459136963 
2	Hat 	 59.27518010139465 


ffa .fem-flight-attendants-light-158.jpg
 	Label 	 Score
0	Smile 	 97.38951325416565 
1	Sky 	 96.22167348861694 
2	Cloud 	 95.09133100509644 
3	Aircraft 	 84.9835753440857 
4	Air travel 	 78.07597517967224 
5	Travel 	 75.95610022544861 
6	Aviation 	 74.66977834701538 
7	Aerospace manufacturer 	 71.84053063392639 
8	Hat 	 68.44561696052551 
9	Vehicle 	 66.27855896949768 
	Object 	 Score
0	Person 	 91.39517545700073 
1	Hat 	 85.21238565444946 
2	Hat 	 81.8303108215332 
3	Person 	 65.31364321708679 


ffa .fem-flight-attendants-light-143.jpg
 	Label 	 Score
0	Smile 	 96.91312909126282 
1	Dress shirt 	 87.85771131515503 
2	Sleeve 	 87.24504113197327 
3	Collar 	 84.11769270896912 
4	School uniform 	 82.89313912391663 
5	Blazer 	 78.27710509300232 
6	Flight attendant 	 77.84643769264221 
7	Electric blue 	 76.83669924736023 
8	White-collar worker 	 76.82691812515259 
9	Formal wear 	 76.29178762435913 
	Object 	 Score
0	Person 	 89.71002101898193 
1	Tie 	 87.4101996421814 
2	Outerwear 	 78.22961211204529 
3	Chair 	 52.099788188934326 


ffa .fem-flight-attendants-light-129.jpg
 	Label 	 Score
0	Sky 	 92.20125675201416 
1	Vehicle 	 90.40468335151672 
2	Automotive design 	 88.02331686019897 
3	Aerospace manufacturer 	 82.35875368118286 
4	Aircraft 	 80.70564270019531 
5	Watercraft 	 80.00790476799011 
6	Motor vehicle 	 79.69933152198792 
7	Airplane 	 71.85816764831543 
8	Naval architecture 	 69.67862844467163 
9	Monoplane 	 68.73958110809326 
	Object 	 Score
0	Top 	 81.72063827514648 
1	Person 	 80.59268593788147 
2	Pants 	 76.94404125213623 


ffa .fem-flight-attendants-light-135.jpg
 	Label 	 Score
0	Smile 	 97.42645621299744 
1	Sleeve 	 87.12196946144104 
2	Flight attendant 	 85.77083349227905 
3	Dress shirt 	 84.45358276367188 
4	Collar 	 84.08591151237488 
5	Blazer 	 78.27304005622864 
6	Fashion design 	 77.49679684638977 
7	Air travel 	 75.37633180618286 
8	Trench coat 	 75.19398331642151 
9	Suit 	 74.32082891464233 
	Object 	 Score
0	Scarf 	 89.17554020881653 
1	Person 	 87.58623600006104 
2	Outerwear 	 87.27221488952637 
3	Coat 	 57.059699296951294 


ffa .fem-flight-attendants-light-133.jpg
 	Label 	 Score
0	Joint 	 97.57118225097656 
1	Shoulder 	 93.98157596588135 
2	Smile 	 92.02728271484375 
3	Sleeve 	 87.16495633125305 
4	Gesture 	 85.2604866027832 
5	Blazer 	 78.18048000335693 
6	Hearing 	 77.40253210067749 
7	Formal wear 	 76.37660503387451 
8	White-collar worker 	 76.17618441581726 
9	Suit 	 76.02425217628479 
	Object 	 Score
0	Person 	 91.19420647621155 
1	Scarf 	 90.59492349624634 
2	Person 	 87.5882089138031 
3	Outerwear 	 85.17148494720459 
4	Top 	 61.79763674736023 


ffa .fem-flight-attendants-light-87.jpg
 	Label 	 Score
0	Smile 	 95.15900015830994 
1	Coat 	 86.31027936935425 
2	Tableware 	 85.72165966033936 
3	Automotive design 	 77.19626426696777 
4	White-collar worker 	 77.1450936794281 
5	Eyewear 	 74.97851848602295 
6	Engineering 	 74.79153871536255 
7	Cup 	 74.0393579006195 
8	Suit 	 73.05732369422913 
9	Event 	 72.8095531463623 
	Object 	 Score
0	Glasses 	 90.7167911529541 
1	Person 	 88.66851925849915 
2	Outerwear 	 82.74717330932617 
3	Person 	 81.92257881164551 
4	Person 	 68.48936080932617 
5	Tableware 	 67.32409000396729 
6	Tableware 	 56.050658226013184 


ffa .fem-flight-attendants-light-138.jpg
 	Label 	 Score
0	Automotive design 	 83.49194526672363 
1	Tableware 	 82.2023332118988 
2	Dress shirt 	 80.96879720687866 
3	Air travel 	 78.24040055274963 
4	White-collar worker 	 76.27159357070923 
5	Formal wear 	 72.97093272209167 
6	Service 	 72.02783226966858 
7	Engineering 	 71.83089256286621 
8	Event 	 71.30405902862549 
9	Suit 	 70.29185891151428 
	Object 	 Score
0	Person 	 90.94430804252625 
1	Person 	 74.88308548927307 
2	Scarf 	 65.92234373092651 
3	Outerwear 	 64.2572283744812 
4	Tie 	 53.368163108825684 


ffa .fem-flight-attendants-light-130.jpg
 	Label 	 Score
0	Clothing 	 98.7375557422638 
1	Face 	 98.24819564819336 
2	Smile 	 93.51522922515869 
3	Sleeve 	 87.24504709243774 
4	Gesture 	 85.2604866027832 
5	Collar 	 84.10873413085938 
6	Fashion design 	 78.76885533332825 
7	Blazer 	 78.23778986930847 
8	Formal wear 	 75.25068521499634 
9	Electric blue 	 72.23572731018066 
	Object 	 Score
0	Person 	 95.0490415096283 
1	Scarf 	 90.74185490608215 
2	Miniskirt 	 83.81295800209045 
3	Skirt 	 82.90958404541016 
4	Footwear 	 79.44830060005188 
5	Outerwear 	 61.67947053909302 
6	Coat 	 58.628493547439575 


ffa .fem-flight-attendants-light-142.jpg
 	Label 	 Score
0	Smile 	 95.3443706035614 
1	Automotive design 	 89.12969827651978 
2	Flash photography 	 88.05837631225586 
3	Gesture 	 85.2604866027832 
4	Finger 	 82.24458694458008 
5	Thumb 	 77.65916585922241 
6	Cooking 	 73.40978980064392 
7	Event 	 72.77784943580627 
8	White-collar worker 	 68.90043616294861 
9	Job 	 68.46371293067932 
	Object 	 Score
0	Person 	 82.10011720657349 
1	Top 	 74.00636672973633 
2	Packaged goods 	 50.98376274108887 


ffa .fem-flight-attendants-light-137.jpg
 	Label 	 Score
0	Face 	 98.26447367668152 
1	Smile 	 96.89358472824097 
2	Sleeve 	 87.24403977394104 
3	Collar 	 84.12654399871826 
4	Dress shirt 	 83.15451741218567 
5	Blazer 	 78.27448844909668 
6	Formal wear 	 74.61779713630676 
7	White-collar worker 	 74.32662844657898 
8	Suit 	 73.85635375976562 
9	Electric blue 	 72.8963851928711 
	Object 	 Score
0	Scarf 	 87.98280358314514 
1	Person 	 86.89663410186768 
2	Outerwear 	 61.370331048965454 


ffa .fem-flight-attendants-light-121.jpg
 	Label 	 Score
0	Outerwear 	 95.33738493919373 
1	Arm 	 94.41598653793335 
2	Neck 	 88.12114000320435 
3	Sleeve 	 87.24504709243774 
4	Waist 	 85.52877306938171 
5	Gesture 	 85.2604866027832 
6	Collar 	 84.14252400398254 
7	Knee 	 83.30440521240234 
8	Dress shirt 	 82.95712471008301 
9	Hat 	 82.8204095363617 
	Object 	 Score
0	Person 	 92.18500256538391 
1	Skirt 	 89.57388997077942 
2	Outerwear 	 86.24649047851562 
3	Footwear 	 84.20640230178833 
4	Scarf 	 55.6370735168457 


ffa .fem-flight-attendants-light-117.jpg
 	Label 	 Score
0	Face 	 98.24845790863037 
1	Shoe 	 95.82605957984924 
2	Hat 	 87.86492943763733 
3	Sleeve 	 87.24504709243774 
4	Waist 	 85.70839166641235 
5	Gesture 	 85.2604866027832 
6	Eyewear 	 84.40947532653809 
7	Headgear 	 81.22231364250183 
8	Happy 	 80.87937831878662 
9	Performing arts 	 79.10584807395935 
	Object 	 Score
0	Pants 	 92.87410974502563 
1	Outerwear 	 90.82069396972656 
2	Person 	 89.81401920318604 
3	Shoe 	 84.48938727378845 
4	Shoe 	 84.22233462333679 
5	Hat 	 64.88552689552307 
6	Footwear 	 50.6355345249176 


ffa .fem-flight-attendants-light-192.jpg
 	Label 	 Score
0	Clothing 	 98.65822196006775 
1	Smile 	 94.17663812637329 
2	Tableware 	 90.52811861038208 
3	Drinkware 	 81.72297477722168 
4	Beer 	 78.01374793052673 
5	Suit 	 75.14842748641968 
6	Tie 	 72.75182008743286 
7	Event 	 72.54679203033447 
8	Serveware 	 70.84358930587769 
9	Drink 	 70.66951990127563 
	Object 	 Score
0	Person 	 90.37637114524841 
1	Person 	 79.32196259498596 
2	Packaged goods 	 74.3021011352539 
3	Person 	 66.93093180656433 
4	Top 	 65.76697826385498 
5	Juice 	 64.52089548110962 
6	Bowtie 	 63.29066753387451 
7	Tableware 	 61.96895241737366 
8	Tableware 	 58.005452156066895 
9	Tie 	 55.75684905052185 


ffa .fem-flight-attendants-light-111.jpg
 	Label 	 Score
0	Smile 	 95.08026838302612 
1	Sleeve 	 86.88172101974487 
2	Standing 	 86.42165660858154 
3	Collar 	 83.97635221481323 
4	Automotive design 	 83.91883969306946 
5	Air travel 	 78.7402093410492 
6	Engineering 	 76.57500505447388 
7	Aerospace engineering 	 69.1923975944519 
8	Airline 	 68.91958117485046 
9	Travel 	 65.77564477920532 
	Object 	 Score
0	Person 	 89.74466919898987 
1	Outerwear 	 83.65617394447327 


ffa .fem-flight-attendants-light-170.jpg
 	Label 	 Score
0	Comfort 	 86.02254390716553 
1	Automotive design 	 83.55289101600647 
2	Air travel 	 83.37067365646362 
3	Vehicle 	 81.62394762039185 
4	Passenger 	 75.08379817008972 
5	Head restraint 	 72.71151542663574 
6	Event 	 72.61695861816406 
7	Motor vehicle 	 70.53971290588379 
8	Airline 	 69.60246562957764 
9	Airplane 	 69.31927800178528 
	Object 	 Score
0	Person 	 91.4291501045227 
1	Person 	 87.17267513275146 
2	Person 	 83.85571241378784 
3	Top 	 78.42047810554504 
4	Person 	 75.36059617996216 
5	Person 	 75.02458095550537 
6	Clothing 	 66.10925197601318 
7	Clothing 	 63.15587759017944 
8	Person 	 62.37185597419739 
9	Pants 	 57.41028189659119 


ffa .fem-flight-attendants-light-103.jpg
 	Label 	 Score
0	Smile 	 98.3128309249878 
1	Skin 	 97.33704924583435 
2	Lip 	 96.82022333145142 
3	Sleeve 	 87.24443912506104 
4	Collar 	 83.44284296035767 
5	Happy 	 76.72029733657837 
6	Flash photography 	 75.22324919700623 
7	Cosmetic dentistry 	 74.98505115509033 
8	Flight attendant 	 74.66480135917664 
9	Lipstick 	 74.42314624786377 
	Object 	 Score
0	Person 	 86.52674555778503 
1	Scarf 	 75.56704878807068 
2	Shirt 	 72.83990979194641 


ffa .fem-flight-attendants-light-212.jpg
 	Label 	 Score
0	Smile 	 94.76824998855591 
1	Wheel 	 86.89705729484558 
2	Tire 	 84.82028841972351 
3	Waist 	 80.4092288017273 
4	Electric blue 	 74.2543637752533 
5	Luggage and bags 	 73.5977828502655 
6	Event 	 72.3024070262909 
7	Engineering 	 72.17565774917603 
8	Formal wear 	 71.36381268501282 
9	Fashion design 	 71.0107147693634 
